"X","DATE","LATITUDE","LONGITUDE","OFFENSE","PRECINCT","BOROUGH","JURISDICTION","DAY","MONTH"
986347,2014-11-07,40.9075789250001,-73.8982459059999,"GRAND LARCENY OF MOTOR VEHICLE",50,"BRONX","N.Y. POLICE DEPT","Friday","Nov"
999300,2013-09-25,40.8238762760001,-73.8918629679999,"ROBBERY",41,"BRONX","N.Y. POLICE DEPT","Wednesday","Sep"
1049865,2015-11-07,40.66416202,-73.94681682,"GRAND LARCENY",71,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Nov"
689239,2013-03-21,40.6936707730001,-73.8521652749999,"ROBBERY",102,"QUEENS","N.Y. POLICE DEPT","Thursday","Mar"
760251,2014-07-12,40.783226923,-73.848127983,"BURGLARY",109,"QUEENS","N.Y. POLICE DEPT","Saturday","Jul"
969352,2014-01-28,40.751866686,-73.8932214449999,"BURGLARY",115,"QUEENS","N.Y. POLICE DEPT","Tuesday","Jan"
981909,2015-08-06,40.7616924160001,-73.771999438,"FELONY ASSAULT",111,"QUEENS","N.Y. POLICE DEPT","Thursday","Aug"
967932,2013-06-17,40.6759274250001,-73.740022811,"GRAND LARCENY",105,"QUEENS","N.Y. POLICE DEPT","Monday","Jun"
1022383,2015-12-18,40.674661927,-73.909156952,"GRAND LARCENY OF MOTOR VEHICLE",73,"BROOKLYN","N.Y. POLICE DEPT","Friday","Dec"
622008,2013-05-22,40.688970591,-73.997974955,"GRAND LARCENY OF MOTOR VEHICLE",76,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","May"
655684,2013-04-21,40.807085412,-73.943830883,"ROBBERY",28,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Apr"
924759,2013-09-30,40.862743304,-73.903321669,"GRAND LARCENY",52,"BRONX","N.Y. POLICE DEPT","Monday","Sep"
1033596,2015-07-27,40.7254413700001,-73.852098406,"BURGLARY",112,"QUEENS","N.Y. POLICE DEPT","Monday","Jul"
